Ticket,Fecha,CodTienda,CodCliente
"S3-13-005-2504358","02/11/13 00:00:00","005","CONTADO"
"S3-13-005-2504365","02/11/13 00:00:00","005","CONTADO"
"S3-13-005-2504366","02/11/13 00:00:00","005","CONTADO"
"S3-13-005-2504368","02/11/13 00:00:00","005","CONTADO"
"S3-13-005-2504370","02/11/13 00:00:00","005","CONTADO"
"S3-13-005-2504373","02/11/13 00:00:00","005","CONTADO"
"S3-13-005-2504374","02/11/13 00:00:00","005","CONTADO"
"S3-13-005-2504377","02/11/13 00:00:00","005","CONTADO"
"S3-13-005-2504378","02/11/13 00:00:00","005","CONTADO"
"S3-13-005-2504380","02/11/13 00:00:00","005","CONTADO"
"S3-13-005-2504383","02/11/13 00:00:00","005","CONTADO"
"S3-13-005-2504384","02/11/13 00:00:00","005","CONTADO"
"S3-13-005-2504387","02/11/13 00:00:00","005","CONTADO"
"S3-13-005-2504388","02/11/13 00:00:00","005","CONTADO"
"S3-13-005-2504389","02/11/13 00:00:00","005","CONTADO"
"S3-13-005-2504392","02/11/13 00:00:00","005","CONTADO"
"S3-13-005-2504395","02/11/13 00:00:00","005","CONTADO"
"S3-13-005-2504396","02/11/13 00:00:00","005","CONTADO"
"S3-13-005-2504397","02/11/13 00:00:00","005","CONTADO"
"S3-13-005-2504398","02/11/13 00:00:00","005","CONTADO"
"S3-13-005-2504400","02/11/13 00:00:00","005","CONTADO"
"S3-13-005-2504403","02/11/13 00:00:00","005","CONTADO"
"S3-13-005-2504405","02/11/13 00:00:00","005","CONTADO"
"S3-13-005-2504406","02/11/13 00:00:00","005","CONTADO"
"S3-13-005-2504410","02/11/13 00:00:00","005","CONTADO"
"S3-13-005-2504412","02/11/13 00:00:00","005","CONTADO"
"S3-13-005-2504415","02/11/13 00:00:00","005","CONTADO"
"S3-13-005-2504419","02/11/13 00:00:00","005","CONTADO"
"S3-13-005-2504421","02/11/13 00:00:00","005","CONTADO"
"S3-13-005-2504425","02/11/13 00:00:00","005","CONTADO"
"S3-13-005-2504426","02/11/13 00:00:00","005","CONTADO"
"S3-13-005-2504431","02/11/13 00:00:00","005","CONTADO"
"S3-13-005-2504432","02/11/13 00:00:00","005","CONTADO"
"S3-13-005-2504437","02/11/13 00:00:00","005","CONTADO"
"S3-13-005-2504438","02/11/13 00:00:00","005","CONTADO"
"S3-13-005-2504439","02/11/13 00:00:00","005","CONTADO"
"S3-13-005-2504440","02/11/13 00:00:00","005","CONTADO"
"S3-13-005-2504450","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504451","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504453","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504458","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504465","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504469","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504470","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504471","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504474","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504475","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504477","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504479","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504482","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504483","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504484","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504485","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504486","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504490","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504495","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504498","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504500","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504510","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504516","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504521","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504523","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504524","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504526","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504530","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504539","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504541","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504543","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504547","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504552","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504556","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504557","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504559","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504562","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504563","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504565","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504570","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504571","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504576","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504578","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504582","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504583","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504585","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504587","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504590","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504596","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504597","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504599","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504605","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504606","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504607","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504609","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504612","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504614","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504623","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504625","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504632","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504634","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504635","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504636","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504637","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504638","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504645","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504649","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504651","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504656","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504658","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504663","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504664","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504665","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504668","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504669","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504670","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504671","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504672","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504677","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504678","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504689","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504691","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504692","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504693","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504698","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504700","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504702","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504703","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504707","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504709","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504712","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504713","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504715","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504716","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504717","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504719","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504721","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504722","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504723","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504730","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504732","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504733","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504736","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504744","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504746","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504750","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504754","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504755","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504757","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504758","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504761","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504762","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504764","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504765","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504767","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504770","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504773","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504775","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504776","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504781","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504782","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504785","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504789","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504792","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504793","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504794","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504795","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504798","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504799","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504804","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504818","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504819","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504821","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504822","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504823","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504825","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504826","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504827","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504828","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504835","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504836","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504839","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504844","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504845","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504846","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504847","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504848","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504849","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504850","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504851","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504854","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504856","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504857","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504858","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504859","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504860","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504863","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504868","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504869","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504871","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504872","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504876","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504877","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504880","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504881","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504883","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504884","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504885","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504886","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504887","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504888","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504889","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504891","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504895","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504896","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504902","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504904","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504908","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504912","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504913","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504914","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504917","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504920","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504921","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504922","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504923","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504928","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504929","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504931","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504935","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504936","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504937","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504938","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504939","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504944","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504949","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504950","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504953","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504955","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504959","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504962","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504963","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504964","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504968","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504970","02/12/13 00:00:00","005","CONTADO"
"S3-13-005-2504972","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2504974","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2504981","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2504988","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2504989","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2504992","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2504993","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2504994","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2504998","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505001","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505004","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505008","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505009","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505010","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505012","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505014","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505016","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505020","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505021","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505025","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505028","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505031","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505042","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505043","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505047","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505048","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505052","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505055","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505058","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505064","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505066","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505068","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505069","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505071","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505078","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505079","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505081","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505083","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505085","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505087","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505089","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505095","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505097","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505103","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505104","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505105","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505107","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505108","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505117","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505124","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505125","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505130","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505131","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505136","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505138","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505139","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505141","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505152","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505153","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505154","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505156","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505164","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505165","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505167","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505170","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505171","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505173","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505176","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505181","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505182","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505183","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505186","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505187","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505188","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505190","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505192","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505195","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505196","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505197","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505199","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505201","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505205","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505206","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505212","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505214","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505219","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505220","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505222","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505223","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505226","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505229","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505231","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505232","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505234","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505236","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505237","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505240","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505241","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505254","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505256","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505258","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505259","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505264","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505266","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505267","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505268","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505270","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505271","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505274","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505285","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505286","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505287","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505289","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505290","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505291","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505292","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505293","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505294","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505297","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505302","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505304","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505307","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505309","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505312","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505314","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505317","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505323","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505325","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505326","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505327","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505328","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505334","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505336","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505337","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505338","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505340","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505341","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505347","02/13/13 00:00:00","005","CONTADO"
"S3-13-005-2505350","02/13/13 00:00:00","005","CONTADO"
